10 Digit BBL,Boro,Block,Lot,Esmnt,Building Class ,Tax Class ,Building Count ,DOF Gross Square Footage,Street Number ,Street Name ,Zip Code ,"Multiple Buildings less than 50,000 with one of the buildings on the tax lot greater than 25,000 GSF"
3021450008,3,2145,8,,C1,2,1," 	26,710 ",54,SOUTH 9 STREET,11249,
3021450018,3,2145,18,,D9,2,1," 	58,430 ",440,BERRY STREET,11249,
3021460023,3,2146,23,,C7,2,1," 	30,290 ",458,BEDFORD AVENUE,11249,
3021470021,3,2147,21,,C1,2,1," 	29,340 ",142,SOUTH 9 STREET,11211,
3021470043,3,2147,43,,D9,2,1," 	49,669 ",115,DIVISION AVENUE,11211,
3021477501,3,2147,7501,,R0,2,1," 	29,440 ",131,DIVISION AVENUE,11211,
3021477502,3,2147,7502,,R0,2,1," 	27,024 ",125,DIVISION AVENUE,11211,
3021477505,3,2147,7505,,R0,2,1," 	45,801 ",134,SOUTH 9 STREET,11211,
3021477506,3,2147,7506,,R0,2,1," 	27,086 ",150,SOUTH 9 STREET,11211,
3021480007,3,2148,7,,D7,2,1," 	55,550 ",156,SOUTH 9 STREET,11211,
3021480013,3,2148,13,,D5,2,1," 	61,650 ",166,SOUTH 9 STREET,11211,
3021510006,3,2151,6,,O2,4,1," 	57,425 ",185,MARCY AVENUE,11211,
3021560007,3,2156,7,,C1,2,1," 	37,520 ",46,SOUTH 10 STREET,11249,
3021560023,3,2156,23,,D5,2,1," 	46,442 ",65,SOUTH 11 STREET,11249,
3021560124,3,2156,124,,D5,2,1," 	39,936 ",49,SOUTH 11 STREET,11249,
3021570006,3,2157,6,,C1,2,1," 	26,703 ",80,SOUTH 10 STREET,11249,
3021570037,3,2157,37,,C1,2,1," 	25,500 ",77,DIVISION AVENUE,11249,
3021590001,3,2159,1,,D7,2,2," 	147,104 ",475,KENT AVENUE,11249,
3021600018,3,2160,18,,D1,2,1," 	49,285 ",52,SOUTH 11 STREET,11249,
3021657501,3,2165,7501,,R0,2,2," 	85,046 ",525,KENT AVENUE,11249,
3021657502,3,2165,7502,,R0,2,2," 	93,981 ",580,WYTHE AVENUE,11249,
3021657503,3,2165,7503,,R0,2,2," 	67,712 ",570,WYTHE AVENUE,11249,
3021660001,3,2166,1,,D6,2,7," 	559,464 ",111,CLYMER STREET,11249,
3021690019,3,2169,19,,C6,2,1," 	25,003 ",106,DIVISION AVENUE,11211,
3021697508,3,2169,7508,,R0,2,1," 	33,117 ",185,CLYMER STREET,11211,
3021720001,3,2172,1,,D9,2,3," 	341,300 ",83,TAYLOR STREET,11249,
3021730035,3,2173,35,,W9,4,1," 	60,000 ",6,LEE AVENUE,11211,
3021737501,3,2173,7501,,R0,2,1," 	25,704 ",149,TAYLOR STREET,11211,
3021750030,3,2175,30,,D1,2,1," 	100,020 ",70,CLYMER STREET,11249,
3021750060,3,2175,60,,D1,2,1," 	78,050 ",30,TAYLOR STREET,11249,
3021750070,3,2175,70,,D1,2,1," 	151,690 ",626,WYTHE AVENUE,11249,
3021750080,3,2175,80,,D1,2,1," 	94,500 ",55,ROSS STREET,11249,
3021750090,3,2175,90,,D1,2,1," 	78,050 ",611,WYTHE AVENUE,11249,
3021760001,3,2176,1,,D6,2,4," 	353,308 ",73,WILSON STREET,11249,
3021770001,3,2177,1,,W1,4,2," 	83,942 ",525,BEDFORD AVENUE,11211,
3021780006,3,2178,6,,M1,4,1," 	28,110 ",27,LEE AVENUE,11211,
3021810001,3,2181,1,,W9,4,1," 	78,000 ",615,WYTHE AVENUE,11249,
3021810025,3,2181,25,,C1,2,19," 	116,430 ",95,ROSS STREET,11249,
3021810035,3,2181,35,,M3,4,2," 	199,470 ",540,BEDFORD AVENUE,11249,
3021820021,3,2182,21,,C1,2,1," 	25,800 ",156,WILSON STREET,11211,
3021820045,3,2182,45,,D1,2,1," 	31,400 ",155,ROSS STREET,11211,
3021830011,3,2183,11,,D1,2,1," 	39,941 ",188,WILSON STREET,11211,
3021830016,3,2183,16,,C1,2,1," 	31,446 ",198,WILSON STREET,11211,
3021830024,3,2183,24,,W2,4,1," 	48,941 ",208A,WILSON STREET,11211,
3021830058,3,2183,58,,D1,2,1," 	25,800 ",189,ROSS STREET,11211,
3021860001,3,2186,1,,D7,2,8," 	748,308 ",555,WYTHE AVENUE,11249,
3021867501,3,2186,7501,,R0,2,8," 	95,105 ",558,BEDFORD AVENUE,11249,
3021867502,3,2186,7502,,R0,2,1," 	25,651 ",106,ROSS STREET,11249,
3021880013,3,2188,13,,D9,2,1," 	27,498 ",190,ROSS STREET,11211,
3021920050,3,2192,50,,W2,4,1," 	36,468 ",590,BEDFORD AVENUE,11249,
3021930001,3,2193,1,,W2,4,1," 	30,000 ",575,BEDFORD AVENUE,11211,
3021940019,3,2194,19,,W2,4,1," 	35,788 ",222,WILLIAMSBURG ST EAST,11211,
3021950001,3,2195,1,,W2,4,1," 	125,000 ",227,MARCY AVENUE,11211,
3021970003,3,2197,3,,F5,4,1," 	32,737 ",667,KENT AVENUE,11249,
3021970015,3,2197,15,,F9,4,1," 	26,860 ",25,HOOPER STREET,11249,
3021990039,3,2199,39,,D1,2,1," 	30,576 ",145,HOOPER STREET,11211,
3022000006,3,2200,6,,C7,2,1," 	38,152 ",103,LEE AVENUE,11211,
3022017502,3,2201,7502,,R0,2,1," 	25,980 ",266,KEAP STREET,11211,
3022030016,3,2203,16,,Y1,4,1," 	42,500 ",16,HOOPER STREET,11249,
3022047502,3,2204,7502,,R0,2,1," 	29,914 ",616,BEDFORD AVENUE,11249,
3022050040,3,2205,40,,C1,2,1," 	26,870 ",163,HEWES STREET,11211,
3022060003,3,2206,3,,D7,2,1," 	29,264 ",168,HOOPER STREET,11211,
3022060007,3,2206,7,,C1,2,1," 	33,455 ",178,HOOPER STREET,11211,
3022060011,3,2206,11,,D1,2,1," 	27,281 ",186,HOOPER STREET,11211,
3022100039,3,2210,39,,W2,4,1," 	27,762 ",642,BEDFORD AVENUE,11249,
3022130009,3,2213,9,,C1,2,1," 	27,412 ",248,HEWES STREET,11211,
3022160019,3,2216,19,,W8,4,2," 	150,000 ",762,WYTHE AVENUE,11249,
3022190035,3,2219,35,,D7,2,1," 	51,796 ",318,MARCY AVENUE,11211,
3022200038,3,2220,38,,W9,4,1," 	45,457 ",58,HARRISON AVENUE,11211,
3022230015,3,2223,15,,M9,4,1," 	36,000 ",782,WYTHE AVENUE,11249,
3022247505,3,2224,7505,,R0,2,1," 	42,861 ",23,HEYWARD STREET,11249,
3022247506,3,2224,7506,,R0,2,1," 	33,430 ",755,WYTHE AVENUE,11249,
3022250042,3,2225,42,,M1,4,1," 	39,984 ",115,HEYWARD STREET,11206,
3022250050,3,2225,50,,W2,4,1," 	30,100 ",87,HEYWARD STREET,11206,
3022270001,3,2227,1,,W1,4,1," 	420,000 ",331,MARCY AVENUE,11211,
3022270032,3,2227,32,,W1,4,1," 	48,000 ",68,HARRISON AVENUE,11211,
3022280001,3,2228,1,,D1,2,1," 	76,524 ",61,HARRISON AVENUE,11211,
3022280011,3,2228,11,,G9,4,1," 	26,400 ",306,RUTLEDGE STREET,11211,
3022300013,3,2230,13,,I6,4,1," 	86,125 ",30,HEYWARD STREET,11249,
3022307504,3,2230,7504,,R0,2,1," 	26,762 ",15,LYNCH STREET,11249,
3022307507,3,2230,7507,,R0,2,1," 	25,228 ",77,WALLABOUT STREET,11249,
3022357508,3,2235,7508,,R0,2,1," 	27,600 ",232,LEE AVENUE,11206,
3022357509,3,2235,7509,,R0,2,1," 	29,200 ",8,LYNCH STREET,11206,
3022357513,3,2235,7513,,R0,2,1," 	27,443 ",5,MIDDLETON STREET,11206,
3022360009,3,2236,9,,W1,4,1," 	114,287 ",370,MARCY AVENUE,11206,
3022377519,3,2237,7519,,R0,2,1," 	26,964 ",135,MIDDLETON STREET,11206,
3022380049,3,2238,49,,D6,2,1," 	70,176 ",120,UNION AVENUE,11206,
3022380127,3,2238,127,,D1,2,1," 	28,244 ",246,LYNCH STREET,11206,
3022387504,3,2238,7504,,R0,2,7," 	61,764 ",532,BROADWAY,11206,
3022390001,3,2239,1,,M9,4,1," 	30,296 ",123,WALLABOUT STREET,11206,
3022390008,3,2239,8,,D1,2,1," 	114,734 ",157,WALLABOUT STREET,11206,
3022407507,3,2240,7507,,R0,2,1," 	28,067 ",51,LORIMER STREET,11206,
3022407509,3,2240,7509,,R0,2,1," 	26,552 ",57,LORIMER STREET,11206,
3022407511,3,2240,7511,,R0,2,1," 	27,648 ",40,MIDDLETON STREET,11206,
3022407516,3,2240,7516,,R0,2,1," 	28,727 ",5,LORIMER STREET,11206,
3022417528,3,2241,7528,,R0,2,1," 	25,452 ",115,LORIMER STREET,11206,
3022417529,3,2241,7529,,R0,2,1," 	27,950 ",119,LORIMER STREET,11206,
3022417531,3,2241,7531,,R0,2,1," 	25,384 ",150,MIDDLETON STREET,11206,
3022427503,3,2242,7503,,R0,2,1," 	33,566 ",218,MIDDLETON STREET,11206,
3022427504,3,2242,7504,,R0,2,1," 	27,224 ",210,MIDDLETON STREET,11206,
3022447501,3,2244,7501,,R0,2,29," 	201,836 ",2,LEE AVENUE,11211,
3022450005,3,2245,5,,D6,2,2," 	60,928 ",415,MARCY AVENUE,11206,
3022450055,3,2245,55,,D7,2,1," 	34,468 ",59,WALTON STREET,11206,
3022450058,3,2245,58,,D7,2,1," 	36,017 ",51,WALTON STREET,11206,
3022457504,3,2245,7504,,R0,2,1," 	108,898 ",70,LORIMER STREET,11206,
3022460001,3,2246,1,,W1,4,2," 	203,435 ",140,LORIMER STREET,11206,
3022497501,3,2249,7501,,R0,2,1," 	42,531 ",437,MARCY AVENUE,11206,
3022497502,3,2249,7502,,R0,2,3," 	97,144 ",24,WALTON STREET,11206,
3022500010,3,2250,10,,D1,2,1," 	25,669 ",88,WALTON STREET,11206,
3022507501,3,2250,7501,,R0,2,1," 	39,000 ",165,HARRISON AVENUE,11206,
3022507503,3,2250,7503,,R0,2,1," 	35,217 ",54,THROOP AVENUE,11206,
3022517501,3,2251,7501,,R0,2,1," 	52,288 ",341,WALLABOUT STREET,11206,
3022517502,3,2251,7502,,R0,2,1," 	26,828 ",37,THROOP AVENUE,11206,
3022517503,3,2251,7503,,R0,2,1," 	25,243 ",41,THROOP AVENUE,11206,
3022600014,3,2260,14,,E7,4,1," 	81,700 ",44,WALLABOUT STREET,11249,
3022610009,3,2261,9,,H3,4,1," 	56,635 ",2,FRANKLIN AVENUE,11249,
3022610017,3,2261,17,,W2,4,1," 	50,605 ",12,FRANKLIN AVENUE,11249,
3022617501,3,2261,7501,,R0,2,1," 	206,630 ",755,KENT AVENUE,11249,
3022637507,3,2263,7507,,R0,2,2," 	99,744 ",200,WALLABOUT STREET,11206,
3022637508,3,2263,7508,,R0,2,2," 	124,127 ",515,FLUSHING AVENUE,11205,
3022640063,3,2264,63,,D7,2,1," 	28,158 ",563,FLUSHING AVENUE,11206,
3022647504,3,2264,7504,,R0,2,1," 	43,957 ",254,WALLABOUT STREET,11206,
3022647507,3,2264,7507,,R0,2,1," 	38,600 ",248,WALLABOUT STREET,11206,
3022647515,3,2264,7515,,R0,2,1," 	32,291 ",298,WALLABOUT STREET,11206,
3022647516,3,2264,7516,,R0,2,1," 	50,517 ",446,MARCY AVENUE,11206,
3022647517,3,2264,7517,,R0,2,1," 	39,094 ",565,FLUSHING AVENUE,11206,
3022647519,3,2264,7519,,R0,2,1," 	31,301 ",242,WALLABOUT STREET,11206,
3022647522,3,2264,7522,,R0,2,1," 	45,037 ",577,FLUSHING AVENUE,11206,
3022660001,3,2266,1,,W9,4,1," 	111,517 ",177,HARRISON AVENUE,11206,
3022667513,3,2266,7513,,R0,2,1," 	26,998 ",376,WALLABOUT STREET,11206,
3022680001,3,2268,1,,W9,4,1," 	37,499 ",611,FLUSHING AVENUE,11206,
3022697501,3,2269,7501,,R0,2,1," 	69,224 ",58,GERRY STREET,11206,
3022697502,3,2269,7502,,R0,2,1," 	52,796 ",25,BARTLETT STREET,11206,
3022700001,3,2270,1,,D9,2,1," 	49,484 ",106,GERRY STREET,11206,
3022707501,3,2270,7501,,R0,2,1," 	87,806 ",89,BARTLETT STREET,11206,
3022720006,3,2272,6,,D3,2,1," 	27,375 ",24,BARTLETT STREET,11206,
3022720021,3,2272,21,,W1,4,1," 	90,000 ",102,BARTLETT STREET,11206,
3022727503,3,2272,7503,,R0,2,1," 	46,616 ",7,WHIPPLE STREET,11206,
3022730026,3,2273,26,,D1,2,1," 	60,000 ",95,THROOP AVENUE,11206,
3022750101,3,2275,101,,D4,2,1," 	31,093 ",48,WHIPPLE STREET,11206,
3022760012,3,2276,12,,O2,4,1," 	73,210 ",737,FLUSHING AVENUE,11206,
3022780002,3,2278,2,,F1,4,1," 	111,300 ",9,KENT AVENUE,11249,
3022790034,3,2279,34,,O6,4,1," 	68,730 ",103,NORTH 13 STREET,11249,
3022820001,3,2282,1,,O6,4,1," 	485,034 ",19,KENT AVENUE,11249,
3022830001,3,2283,1,,HB,4,1," 	185,141 ",55,WYTHE AVENUE,11249,
3022880001,3,2288,1,,O2,4,1," 	44,338 ",35,KENT AVENUE,11249,
3022880013,3,2288,13,,O5,4,1," 	39,865 ",94,NORTH 12 STREET,11249,
3022880024,3,2288,24,,HB,4,2," 	72,500 ",75,NORTH 11 STREET,11249,
3022890014,3,2289,14,,D3,2,1," 	149,425 ",34,BERRY STREET,11249,
3022890033,3,2289,33,,F5,4,1," 	28,807 ",104,NORTH 12 STREET,11249,
3022900005,3,2290,5,,D6,2,1," 	59,333 ",150,NORTH 12 STREET,11249,
3022900010,3,2290,10,,HB,4,1," 	25,059 ",156,NORTH 12 STREET,11249,
3022907501,3,2290,7501,,R0,2,1," 	30,000 ",119,NORTH 11 STREET,11249,
3022907502,3,2290,7502,,R0,2,2," 	60,861 ",162,NORTH 12 STREET,11249,
3022910001,3,2291,1,,D8,2,1," 	363,206 ",101,BEDFORD AVENUE,11211,
3022910017,3,2291,17,,D1,2,1," 	65,392 ",210,NORTH 12 STREET,11211,
3022910051,3,2291,51,,O2,4,1," 	28,325 ",181,NORTH 11 STREET,11211,
3022940001,3,2294,1,,E1,4,1," 	97,300 ",16,NORTH 11 STREET,11249,
3022940005,3,2294,5,,E1,4,1," 	42,300 ",33,NORTH 10 STREET,11249,
3022950021,3,2295,21,,H2,4,1," 	78,215 ",96,WYTHE AVENUE,11249,
3022960012,3,2296,12,,O5,4,1," 	30,953 ",97,NORTH 10 STREET,11249,
3022967501,3,2296,7501,,R0,2,3," 	131,215 ",111,NORTH 10 STREET,11249,
3022970021,3,2297,21,,D5,2,1," 	42,500 ",137,NORTH 10 STREET,11249,
3022977501,3,2297,7501,,R0,2,1," 	60,150 ",55,BERRY STREET,11249,
3022977502,3,2297,7502,,R0,2,2," 	95,317 ",125,NORTH 10 STREET,11249,
3022980013,3,2298,13,,D6,2,1," 	40,901 ",174,NORTH 11 STREET,11211,
3022987501,3,2298,7501,,R0,2,1," 	28,319 ",170,WEST 11 STREET,11211,
3022990021,3,2299,21,,D7,2,2," 	72,237 ",215,NORTH 10 STREET,11211,
3022997501,3,2299,7501,,R0,2,1," 	140,815 ",214,NORTH 11 STREET,11211,
3022997502,3,2299,7502,,R0,2,2," 	59,961 ",475,DRIGGS AVENUE,11211,
3023020001,3,2302,1,,F5,4,1," 	25,520 ",73,KENT AVENUE,11249,
3023020006,3,2302,6,,F1,4,1," 	105,510 ",67,KENT AVENUE,11249,
3023020034,3,2302,34,,E1,4,1," 	35,716 ",69,NORTH 9 STREET,11249,
3023030001,3,2303,1,,H1,4,1," 	80,118 ",97,WYTHE AVENUE,11249,
3023030009,3,2303,9,,O5,4,1," 	38,028 ",96,NORTH 10 STREET,11249,
3023037501,3,2303,7501,,R0,2,1," 	35,801 ",72,BERRY STREET,11249,
3023037502,3,2303,7502,,R0,2,1," 	48,567 ",70,BERRY STREET,11249,
3023040015,3,2304,15,,D1,2,1," 	36,760 ",144,NORTH 10 STREET,11249,
3023050018,3,2305,18,,K4,4,1," 	113,722 ",193,NORTH 9 STREET,11211,
3023057501,3,2305,7501,,R0,2,1," 	30,624 ",172,NORTH 10 STREET,11211,
3023060001,3,2306,1,,D1,2,1," 	106,678 ",205,NORTH 9 STREET,11211,
3023060015,3,2306,15,,D3,2,1," 	73,850 ",208,NORTH 10 STREET,11211,
3023060018,3,2306,18,,D5,2,1," 	26,894 ",38,ROEBLING STREET,11211,
3023060022,3,2306,22,,D5,2,1," 	27,500 ",46,ROEBLING STREET,11211,
3023060025,3,2306,25,,D1,2,1," 	31,500 ",225,NORTH 9 STREET,11211,
3023070001,3,2307,1,,D8,2,1," 	241,764 ",236,NORTH 10 STREET,11211,
3023070027,3,2307,27,,D3,2,1," 	49,100 ",261,NORTH 9 STREET,11211,
3023070038,3,2307,38,,D3,2,1," 	98,600 ",239,NORTH 9 STREET,11211,
3023090017,3,2309,17,,D1,2,1," 	53,200 ",70,NORTH 9 STREET,11249,
3023097501,3,2309,7501,,R0,2,1," 	49,256 ",47,NORTH 8 STREET,11249,
3023097502,3,2309,7502,,R0,2,1," 	92,108 ",56,NORTH 9TH STREET,11249,
3023100004,3,2310,4,,C1,2,1," 	48,980 ",84,NORTH 9 STREET,11249,
3023130013,3,2313,13,,D1,2,1," 	86,700 ",230,NORTH 9 STREET,11211,
3023137502,3,2313,7502,,R0,2,1," 	34,239 ",212,NORTH 9 STREET,11211,
3023140001,3,2314,1,,D1,2,1," 	60,755 ",55,ROEBLING STREET,11211,
3023140005,3,2314,5,,E1,4,1," 	55,000 ",45,ROEBLING STREET,11211,
3023150014,3,2315,14,,C1,2,1," 	64,650 ",525,UNION AVENUE,11211,
3023150021,3,2315,21,,D5,2,1," 	36,888 ",503,UNION AVENUE,11211,
3023170005,3,2317,5,,D8,2,1," 	82,081 ",117,KENT AVENUE,11249,
3023197501,3,2319,7501,,R0,2,1," 	79,075 ",144,NORTH 8 STREET,11249,
3023217501,3,2321,7501,,R0,2,5," 	52,477 ",230,NORTH 8 STREET,11211,
3023220001,3,2322,1,,C1,2,1," 	33,750 ",83,ROEBLING STREET,11211,
3023220006,3,2322,6,,C7,2,1," 	32,000 ",65,ROEBLING STREET,11211,
3023220010,3,2322,10,,D3,2,1," 	88,797 ",246,NORTH 8 STREET,11211,
3023220028,3,2322,28,,D3,2,1," 	62,969 ",255,NORTH 7 STREET,11211,
3023230009,3,2323,9,,HH,4,1," 	91,872 ",292,NORTH 8TH STREET,11211,
3023230045,3,2323,45,,W8,4,1," 	34,827 ",297,NORTH 7 STREET,11211,
3023230057,3,2323,57,,C7,2,1," 	26,100 ",281,NORTH 7 STREET,11211,
3023240030,3,2324,30,,D8,2,1," 	589,750 ",2,NORTH 6 STREET,11249,
3023247501,3,2324,7501,,R0,2,1," 	112,534 ",27,NORTH 6 STREET,11249,
3023247502,3,2324,7502,,R0,2,2," 	633,606 ",34,NORTH 7 STREET,11249,
3023250024,3,2325,24,,D6,2,1," 	39,260 ",69,NORTH 6 STREET,11249,
3023267501,3,2326,7501,,R0,2,1," 	33,544 ",120,NORTH 7 STREET,11249,
3023270019,3,2327,19,,D7,2,1," 	34,506 ",154,NORTH 7 STREET,11249,
3023280015,3,2328,15,,D5,2,1," 	67,508 ",163,NORTH 6 STREET,11211,
3023300011,3,2330,11,,W1,4,1," 	119,200 ",284,NORTH 7 STREET,11211,
3023310042,3,2331,42,,O5,4,1," 	26,500 ",285,NORTH 6 STREET,11211,
3023317502,3,2331,7502,,R0,2,1," 	59,444 ",308,NORTH 7TH STREET,11211,
3023327501,3,2332,7501,,R0,2,1," 	277,178 ",34,NORTH 6 STREET,11249,
3023337501,3,2333,7501,,R0,2,1," 	198,734 ",149,KENT AVENUE,11249,
3023340005,3,2334,5,,C7,2,1," 	28,300 ",169,WYTHE AVENUE,11249,
3023347501,3,2334,7501,,R0,2,1," 	38,511 ",101,NORTH 5 STREET,11249,
3023357501,3,2335,7501,,R0,2,2," 	84,460 ",142,NORTH 6 STREET,11249,
3023380023,3,2338,23,,C6,2,1," 	29,250 ",64,HAVEMEYER STREET,11211,
3023380027,3,2338,27,,D5,2,1," 	42,000 ",70,HAVEMEYER STREET,11211,
3023400004,3,2340,4,,D8,2,2," 	522,608 ",1,NORTH 4 PLACE,11249,
3023407501,3,2340,7501,,R0,2,1," 	206,621 ",1,NORTH PIER,11211,
3023407502,3,2340,7502,,R0,2,1," 	172,738 ",20,NORTH 5 STREET,11249,
3023407503,3,2340,7503,,R0,2,1," 	280,372 ",2,NORTHSIDE PIERS,11249,
3023410001,3,2341,1,,D5,2,1," 	54,000 ",151,KENT AVENUE,11249,
3023410009,3,2341,9,,D6,2,1," 	246,069 ",204,WYTHE AVENUE,11249,
3023420001,3,2342,1,,E1,4,1," 	160,000 ",185,WYTHE AVENUE,11249,
3023427501,3,2342,7501,,R0,2,1," 	30,712 ",90,NORTH 5 STREET,11249,
3023430012,3,2343,12,,C7,2,1," 	47,180 ",130,NORTH 5 STREET,11249,
3023447501,3,2344,7501,,R0,2,1," 	38,353 ",161,NORTH 4 STREET,11211,
3023447502,3,2344,7502,,R0,2,1," 	47,500 ",150,NORTH 5 STREET,11211,
3023447503,3,2344,7503,,R0,2,1," 	30,651 ",155,NORTH 4 STREET,11211,
3023450001,3,2345,1,,W1,4,1," 	115,040 ",205,NORTH 4 STREET,11211,
3023467502,3,2346,7502,,R0,2,1," 	40,708 ",349,METROPOLITAN AVENUE,11211,
3023487501,3,2348,7501,,R0,2,1," 	424,587 ",184,KENT AVENUE,11249,
3023490015,3,2349,15,,D6,2,2," 	71,720 ",157,KENT AVENUE,11249,
3023490023,3,2349,23,,D7,2,1," 	68,300 ",240,WYTHE AVENUE,11249,
3023497501,3,2349,7501,,R0,2,1," 	204,466 ",53,NORTH 3 STREET,11249,
3023500026,3,2350,26,,D5,2,7," 	101,358 ",103,NORTH 3 STREET,11249,
3023507501,3,2350,7501,,R0,2,1," 	165,608 ",85,NORTH 3 STREET,11249,
3023507502,3,2350,7502,,R0,2,1," 	125,154 ",76,NORTH 4 STREET,11249,
3023510006,3,2351,6,,K2,4,2," 	122,740 ",193,BERRY STREET,11249,
3023517501,3,2351,7501,,R0,2,3," 	150,082 ",195,BERRY STREET,11249,
3023527501,3,2352,7501,,R0,2,1," 	82,588 ",160-166,NORTH 4TH STREET,11211,
3023527502,3,2352,7502,,R0,2,1," 	110,477 ",247,METROPOLITAN AVENUE,11211,
3023537501,3,2353,7501,,R0,2,1," 	31,710 ",635,DRIGGS AVENUE,11211,
3023537502,3,2353,7502,,R0,2,1," 	35,318 ",291,METROPOLITAN AVENUE,11211,
3023560001,3,2356,1,,O5,4,1," 	81,172 ",206,KENT AVENUE,11249,
3023570001,3,2357,1,,D7,2,1," 	75,729 ",187,KENT AVENUE,11249,
3023570004,3,2357,4,,D7,2,1," 	29,449 ",48,NORTH 3 STREET,11249,
3023570025,3,2357,25,,E1,4,1," 	35,625 ",67,METROPOLITAN AVENUE,11249,
3023587501,3,2358,7501,,R0,2,1," 	34,273 ",100,NORTH 3 STREET,11249,
3023587504,3,2358,7504,,R0,2,4," 	84,398 ",94,NORTH 3 STREET,11249,
3023597501,3,2359,7501,,R0,2,1," 	47,104 ",258,BEDFORD AVENUE,11249,
3023637501,3,2363,7501,,R0,2,2," 	158,776 ",80,METROPOLITAN AVENUE,11249,
3023637502,3,2363,7502,,R0,2,1," 	67,530 ",221,KENT AVENUE,11249,
3023650019,3,2365,19,,N2,4,1," 	42,480 ",268,BEDFORD AVENUE,11249,
3023677501,3,2367,7501,,R0,2,1," 	32,523 ",280,METROPOLITAN AVENUE,11211,
3023677502,3,2367,7502,,R0,2,1," 	25,161 ",262,METROPOLITAN AVENUE,11216,
3023680001,3,2368,1,,D2,2,4," 	104,661 ",143,ROEBLING STREET,11211,
3023690040,3,2369,40,,D6,2,1," 	120,582 ",55,HOPE STREET,11211,
3023710034,3,2371,34,,D1,2,1," 	56,997 ",487,KEAP STREET,11211,
3023710042,3,2371,42,,D6,2,1," 	84,223 ",467,KEAP STREET,11211,
3023717501,3,2371,7501,,R0,2,1," 	243,156 ",500,METROPOLITAN AVENUE,11211,
3023720001,3,2372,1,,D8,2,1," 	64,900 ",452,KEAP STREET,11211,
3023720005,3,2372,5,,D1,2,1," 	33,848 ",421,UNION AVENUE,11211,
3023740001,3,2374,1,,D7,2,1," 	101,716 ",123,HOPE STREET,11211,
3023750005,3,2375,5,,D6,2,1," 	42,172 ",66,AINSLIE STREET,11211,
3023750016,3,2375,16,,D1,2,1," 	53,023 ",385,UNION AVENUE,11211,
3023757501,3,2375,7501,,R0,2,1," 	67,038 ",147,HOPE STREET,11211,
3023770012,3,2377,12,,O2,4,1," 	56,897 ",234,KENT AVENUE,11249,
3023780011,3,2378,11,,D1,2,1," 	54,698 ",52,NORTH 1 STREET,11249,
3023787501,3,2378,7501,,R0,2,1," 	30,434 ",66,NORTH 1 STREET,11249,
3023827502,3,2382,7502,,R0,2,1," 	95,768 ",227,GRAND STREET,11211,
3023837501,3,2383,7501,,R0,2,1," 	28,440 ",98,HAVEMEYER STREET,11211,
3023837503,3,2383,7503,,R0,2,1," 	38,687 ",14,HOPE STREET,11211,
3023860018,3,2386,18,,C7,2,1," 	30,800 ",425,KEAP STREET,11211,
3023870007,3,2387,7,,D3,2,1," 	35,000 ",156,HOPE STREET,11211,
3023907501,3,2390,7501,,R0,2,1," 	26,351 ",326,WYTHE AVENUE,11249,
3023910001,3,2391,1,,W1,4,2," 	95,340 ",238,BERRY STREET,11249,
3023920008,3,2392,8,,D6,2,1," 	37,500 ",255,BERRY STREET,11249,
3023940020,3,2394,20,,C1,2,1," 	25,839 ",258,GRAND STREET,11211,
3023950029,3,2395,29,,D9,2,1," 	25,310 ",239,SOUTH 1 STREET,11211,
3023960001,3,2396,1,,D7,2,1," 	45,000 ",318,GRAND STREET,11211,
3023990001,3,2399,1,,D6,2,1," 	74,573 ",456,GRAND STREET,11211,
3024030001,3,2403,1,,O5,4,1," 	44,832 ",285,KENT AVENUE,11249,
3024037501,3,2403,7501,,R0,2,1," 	150,000 ",330,WYTHE AVENUE,11249,
3024060026,3,2406,26,,C6,2,1," 	26,190 ",728,DRIGGS AVENUE,11211,
3024067501,3,2406,7501,,R0,2,1," 	45,963 ",299,BEDFORD AVENUE,11211,
3024070026,3,2407,26,,C7,2,1," 	27,444 ",209,SOUTH 2 STREET,11211,
3024077503,3,2407,7503,,R0,2,1," 	44,985 ",196,SOUTH 1 STREET,11211,
3024080001,3,2408,1,,D1,2,1," 	36,360 ",201,ROEBLING STREET,11211,
3024110001,3,2411,1,,D6,2,1," 	129,573 ",310,SOUTH 1 STREET,11211,
3024120027,3,2412,27,,D9,2,1," 	28,800 ",367,SOUTH 2 STREET,11211,
3024130001,3,2413,1,,C1,2,1," 	38,505 ",390,HOOPER STREET,11211,
3024137502,3,2413,7502,,R0,2,1," 	35,378 ",305,UNION AVNUE,11211,
3024140002,3,2414,2,,D6,2,1," 	449,695 ",260,KENT AVENUE,11249,
3024140025,3,2414,25,,F1,4,1," 	93,882 ",314,KENT AVENUE,11249,
3024157501,3,2415,7501,,R0,2,1," 	28,933 ",29,SOUTH 3 STREET,11249,
3024157502,3,2415,7502,,R0,2,1," 	33,636 ",46,SOUTH 2 STREET,11249,
3024157503,3,2415,7503,,R0,2,1," 	107,712 ",62,SOUTH 2ND STREET,11249,
3024160001,3,2416,1,,D6,2,1," 	169,319 ",321,WYTHE AVENUE,11249,
3024160151,3,2416,151,,M9,4,1," 	38,004 ",288,BERRY STREET,11249,
3024170021,3,2417,21,,C7,2,1," 	25,176 ",326,BEDFORD AVENUE,11249,
